id,data,tweet,user,classificação
1435420772705701889,2021-09-08 01:52:35+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand “pode me dar o marreco e pegar a avestruz; vou fazer a mesma coisa: nada” 😂😂😂 https://t.co/X8RWrS3IjW,lopessmaily,Neutro
1435420127168802821,2021-09-08 01:50:01+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand “eu nem sabia que dava pra comer avestruz”; a avestruz ouvindo isso 😂😂😂: https://t.co/rFpEYGsZCo,lopessmaily,Neutro
1435419826042937344,2021-09-08 01:48:49+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand resumo desse amigo secreto ladrão pra escolher as proteínas das receitas: https://t.co/XJrPODAn4g,lopessmaily,Neutro
1435419296851808256,2021-09-08 01:46:43+00:00,Medo desses presentes aí... #masterchefbr #masterchefbrasil https://t.co/w1QZSif7qY,neveryourdear,Neutro
1435419144921313281,2021-09-08 01:46:07+00:00,“O MELHOR JOGO DA FACE DA TERRA” 🗣🗣🗣 #MasterChefBrasil,whoisluanak,Neutro
1435418791752708104,2021-09-08 01:44:43+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand e esses presentes 🎁?! Serão presentes de grego ?! 😂😂😂 https://t.co/rnJq0zS7uT,lopessmaily,Neutro
1434611793029181440,2021-09-05 20:17:59+00:00,Não to aguentando ve esse povo do #masterchefbrasil fazendo cuscuz de uma forma muito estranha,inlua__,Negativo
1434513222829322240,2021-09-05 13:46:18+00:00,"Nada como uma Torta de Bolacha pra adoçar o domingo!
Amo! Domingou!
.
#tortadebolacha #euquemfiz #euquefiz #amo #sobremesa #sobremesadedomingo #photooffood #gostosura #domingou #fhotography #bakeoffbrasil #masterchefbrasil #guriprendado #amo #delicious #delicious_food https://t.co/rMTzmNn5m3",edusilveira76,Neutro
1433994196218699778,2021-09-04 03:23:53+00:00,"#MasterchefBrasil 🇧🇷 [#BandTv 📺]
-
8° Temporada [Episódio 9] 
-
#MasterchefNaBand / #MasterChefBR 
-
[Ainda bem que fica disponível no youtube]
-
Playlist 👇
https://t.co/tUBwQ4Q28D",Limitedarazao,Neutro
1433898168471543810,2021-09-03 21:02:18+00:00,"Poxa humano, deixa eu assistir #masterchefbrasil em paz https://t.co/eAaLc6HFsk",itsEvan_,Neutro
1433866475425734663,2021-09-03 18:56:22+00:00,"Cuscuz mal hidratado com sobrecoxa crua e molho gorduroso. 

#MasterChefBR #MasterChefNaBand #masterchefbrasil @BandTV @masterchefbr https://t.co/yXuEKhFBIj",dehserra,Negativo
1433452089204781063,2021-09-02 15:29:44+00:00,Assitir ao #masterchefbrasil no Brasil atual chega a ser um ato de masoquismo.,MarcosF10921199,Negativo
1433437216978702340,2021-09-02 14:30:39+00:00,"O #tbt hoje é dessa arte LINDA que ganhei da @sunshinecarosella de aniversário. Gratidão sempre, sua linda. ✨🌻

.
.
#masterchef #mchef #masterchefbr #masterchefbrasil #pic #arte #bday #orangeandteal #lightroom #sp https://t.co/4YRq03tTUj",MC07_Gabi,Neutro
1433276196037349382,2021-09-02 03:50:48+00:00,To assistindo tanto #masterchefbrasil que toda vez que entro na cozinha acho que to no programa…,RASSAALTIVO,Positivo
1433251448624713730,2021-09-02 02:12:28+00:00,Eu assistindo @masterchefbr e descobrindo que dá pra fazer cuscuz com tapioca! #masterchefbrasil https://t.co/DDVlMR7MB3,gesoneloficial,Positivo
1433227852565073927,2021-09-02 00:38:42+00:00,"Depois de hj, achei meu fave! #masterchefbrasil https://t.co/HAzs4vTEQa",nelleuSA,Positivo
1433227105186324483,2021-09-02 00:35:44+00:00,Não acho o Luiz um bom participante não! Chato igual ao Sérgio.  #masterchefbrasil,GUIGUIFERREIRAS,Negativo
1433225752200327171,2021-09-02 00:30:22+00:00,"Helena é muito maravilhosa pow,que jurada incrível!#masterchefbrasil #MasterChefNaBand",GUIGUIFERREIRAS,Positivo
1433225115261603840,2021-09-02 00:27:50+00:00,"""Meu filho é viado, mas cozinha bem"" hahahahahahahaha 

#masterchefbrasil https://t.co/Wedh7WlnVk",nelleuSA,Positivo
1433223844559572994,2021-09-02 00:22:47+00:00,"É errado eu shippar o Fogaça e a Helena?! 
Provavelmente sim, mas eu vou viver minha fic aqui na minha cabeça.
#masterchefbrasil",100ideiaprauser,Positivo
1433215538214363141,2021-09-01 23:49:46+00:00,"Engraçado que no Masterchef, eu ainda não tenho favorito mas já sei quem eu não gosto! Tem um povo muito arrogante e esquisito né? #masterchefbrasil",nelleuSA,Neutro
1433197763920121856,2021-09-01 22:39:09+00:00,Esse Eduardo do #masterchefbrasil parece que ta sempre lendo um roteiro,inlua__,Negativo
1433193049392287744,2021-09-01 22:20:25+00:00,"Cuscuz nordestino é feito com água, sal e SÓ. Os acompanhamentos que integram no sabor, o cuscuz é um prato neutro. Enfia o tempeiro no cu. #MasterChefBrasil #MasterChefBR",bangmarsoul,Negativo
1433185071385698308,2021-09-01 21:48:42+00:00,"o Sérgio não tá errado cuscuz nordestino é feito com água e sal. Vcs não sabem NADA do nordeste né pqp 
#MasterChefBrasil #masterchefBR",melfmic,Negativo
1433182922476081152,2021-09-01 21:40:10+00:00,"pessoal falando que o Eduardo faz tudo doce, vcs sabem que cuscuz branco feito de tapioca É REALMENTE doce, né???? #MasterChefBrasil #masterchefBR",melfmic,Neutro
1433182404123009037,2021-09-01 21:38:07+00:00,"cuscuz paulista me dá nojo, não sei como vcs conseguem, é sério! #MasterChefBrasil #masterchefBR",melfmic,Negativo
1433169438073933824,2021-09-01 20:46:35+00:00,"ANDRÉ FOI O ELIMINADO! Curtiram?
.
.
#MasterChefBR #MasterChefNaBand #masterchefbrasil #masterchef",Reality34704290,
1433147534944391172,2021-09-01 19:19:33+00:00,"AAAAH NÃO 🥺🥺🥺🥺
#masterchefbrasil",leticia_bom,Negativo
1433144678522757124,2021-09-01 19:08:12+00:00,Nessa prova de cuscuz eu ia me ferrar porque não saberia nem por onde começar. #masterchefbrasil,WinnieCooper07,Neutro
1433103987000152077,2021-09-01 16:26:30+00:00,"O Edu e a Daphne foram no mesmo round não sei pra quem eu torço 🛐💔

#MasterChefBR 
#MasterChefNaBand 
#masterchefbrasil https://t.co/GLgLiSYoJp",Vivisbook,Positivo
1432919192534126594,2021-09-01 04:12:12+00:00,"Nada a ver com a competição mas só queria dizer que a daphne alem de gata e cozinheira de primeira ainda é skatista mané
Braba demais 
#masterchefbrasil",wo_natalie,Positivo
1432911144742699010,2021-09-01 03:40:13+00:00,Chateada que o André foi eliminado 🥺 #masterchefbrasil,RToddai,Negativo
1432904101466103810,2021-09-01 03:12:14+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand cuscuz marroquino é vida! Sempre faço. Com abóbora fica ótimo ! https://t.co/1iuIIc3Q8w,lopessmaily,Positivo
1432901031013363712,2021-09-01 03:00:02+00:00,"#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand adoro todo tipo de cuscuz, marroquino, de milho, de arroz, de farinha de tapioca, doce, salgado … mas o paulista  … não desce … 😩 https://t.co/B71qTCXk0f",lopessmaily,Positivo
1432900377679175682,2021-09-01 02:57:26+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand prova de cuscuz … cuscuz é vida! https://t.co/jqFu359CrG,lopessmaily,Positivo
1432896060540731399,2021-09-01 02:40:17+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand eu na prova de corte de peixe 😂😂😂: https://t.co/Dx2eEQjhLQ,lopessmaily,Neutro
1432894951814270982,2021-09-01 02:35:53+00:00,"#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand prova da modelagem… os participantes pensam ser prova  de confeitaria, mas é de capeletti … e acaba saindo pastel ! 😂😂😂 https://t.co/Kz0DzROKaW",lopessmaily,Neutro
1432894175037607944,2021-09-01 02:32:47+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand prova da “modelagem”; o que eu penso 😂😂😂: https://t.co/51n1CPoc0f,lopessmaily,Positivo
1432893383895310338,2021-09-01 02:29:39+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand agora deu vontade de comer coxa de frango … 😩😩😩 https://t.co/1o3pUO30ma,lopessmaily,Positivo
1432892864183382022,2021-09-01 02:27:35+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand hj o programa é só comercial ?! afff; a Aracy da Top Therm pira! https://t.co/G8omqKg2hP,lopessmaily,Negativo
1432890304059871235,2021-09-01 02:17:24+00:00,O Sérgio ganha eu tô triste . Aneim viu?! #masterchefbrasil,marquessaritta,Negativo
1432890043883008005,2021-09-01 02:16:22+00:00,"Só tá aparecendo tweets da semana passada pra mim que ódio
#masterchefbrasil",neveryourdear,
1432889416641622020,2021-09-01 02:13:53+00:00,"Queria não ser assim, mas tenho ranço de José Sérgio #masterchefbrasil #MasterChefBR",arifranklin,Negativo
1432888926700720133,2021-09-01 02:11:56+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand o André na prova dos cortes culinários 😂😂😂: https://t.co/ptXrFEUeAr,lopessmaily,Positivo
1432888580133855240,2021-09-01 02:10:33+00:00,"A história do Nicolas, vai conquistar o seu coração... Vem aí... Te dou a vida
.
.
.
#TeDouAVida #NovelasDaTarde #Sbt #ATvQueTemTorcida #FasDeNovela #AmoNovelas #Mexico #TeDoyLaVida https://t.co/8TVQDSFW98
#IlhaRecord #MasterChefBrasil #TheMaskedSingerBr #TheMaskedBrasil",FandomSbtista,Positivo
1432888450370396175,2021-09-01 02:10:03+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand eu em prova de cortes culinários 😂😂😂: https://t.co/EsK1xwd29t,lopessmaily,Positivo
1432888202147291136,2021-09-01 02:09:03+00:00,Equipe amarela lembrando os turistas gritando pro Pica Pau descendo as cataratas no Barril... #MasterChefBR #masterchefbrasil #band https://t.co/G02ahrgYzA,Rotrilopes,
1432886063329161216,2021-09-01 02:00:33+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand participante: “eu provavelmente vou fazer uma baguncinha…”; a baguncinha 😂😂😂: https://t.co/dttOlwBREd,lopessmaily,Positivo
1432885139948937217,2021-09-01 01:56:53+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand e esses óculos escuros do jacquin ?! 😂😂😵 https://t.co/bcQpcqYtlL,lopessmaily,Positivo
1432884293106339840,2021-09-01 01:53:31+00:00,"Helena Rizzo, não é sobre substituir a Paola mas sobre conquistar o seu próprio espaço.
Ela é impecável e ultra carismática, ganhou meu coração. 
#MasterChefBR #MasterChefNaBand 
#masterchefbrasil 
#helenarizzo",weulermesmo,Positivo
1432883348918128640,2021-09-01 01:49:46+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand prova da Corrida Maluca 😂😂😂 https://t.co/GwQvzJr0HP,lopessmaily,Positivo
1432882819676708864,2021-09-01 01:47:40+00:00,"e vamos de ver minha crush isabella que aparentemente namora o FIUK pelo amor de deus além da cara de rica q xinga pobre, deve ser hetero, eu n dou uma dentro
pelo menos minha outra crush daphne exala energia sáfica #masterchefbrasil",wo_natalie,Neutro
1432882495121408000,2021-09-01 01:46:23+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand a Ana Paula falando a lista de prêmios 😂😂😂 https://t.co/T8vDrB1J2p,lopessmaily,Positivo
1432882268461281281,2021-09-01 01:45:29+00:00,Pipoca na mão! Começou! #MasterChefBR #MasterChef #masterchefbrasil @masterchefbr,Manipuladorah,Positivo
1432697452474380290,2021-08-31 13:31:05+00:00,Hoje tem #MasterChefBrasil 💛 estou viciada.,_YasFernandes,Positivo
1432485796913758213,2021-08-30 23:30:02+00:00,"E quem espera por uma jurada mais brava nos próximos episódios vai ficar decepcionado. Em entrevista ao site da https://t.co/TXK0WLhEH7, a chef explicou que esse não é seu estilo. https://t.co/2bNiJONNYe #masterchef #masterchefbrasil #helenarizzo",RevistaISTOE,
1432331173234155522,2021-08-30 13:15:37+00:00,Nelson Piquet Jr. e Cacá Bueno são os convidados do @masterchefbr desta terça: https://t.co/idzJf11s9D - #AnaPaulaPadrão #Band #Chefs #Cozinheiros #ErickJacquin #Gastronomia #HelenaRizzo #HenriqueFogaça #MasterChef #MasterChefBrasil #Notícias #Reality #RealityShow #TV https://t.co/qnQlpJhEzu,SVGastronomia,Neutro
1431766939593056262,2021-08-28 23:53:33+00:00,Master chefe eh uma piada no Brasil. Vence quem tem sorte e não quem cozinha bem. #masterchefbrasil,camicarvalho27,Negativo
1431025663625121793,2021-08-26 22:48:00+00:00,"Mezanino sacaneou a Juliana, tô puta.
#masterchefbrasil",Cintiamgl,Negativo
1431024512867373068,2021-08-26 22:43:25+00:00,O desespero dessa cozinha me definiu em todo canto sobre pressão pqp eu rachei #masterchefbrasil,BadBarbz_,Positivo
1431024400992768002,2021-08-26 22:42:59+00:00,Meu Deus essa temporada do #masterchefbrasil tá sendo uma das melhores de todas pqp eu tô amando muito,BadBarbz_,Positivo
1431015839323598863,2021-08-26 22:08:57+00:00,"Gente pelo amor de Deus, Sérgio é insuportável demais #masterchefbrasil",ricknoxiano,Negativo
1431009629744545795,2021-08-26 21:44:17+00:00,"Juro,não tenho paciência pra esse Eduardo, no dia q ele sair, vou ficar mto feliz
#masterchefbrasil",Cintiamgl,Negativo
1430779134419079173,2021-08-26 06:28:22+00:00,"#MasterChefBrasil 🇧🇷 [#BandTv] 📺 
-
8° Episódio [8° Temporada]
-
#MasterChefNaBand [24/08/21]
-
#MasterChefBR [1°Parte]
-
Playlist 👇
https://t.co/7AsAdYnTBP",Limitedarazao,
1430697673326272512,2021-08-26 01:04:41+00:00,"Estou aqui disponível pra dar umas aulas de teatro nessas publis que os chefs fazem, porque ô interpretação ruim kkkkk #masterchefbrasil",paco_lealc,Negativo
1430697259029745667,2021-08-26 01:03:02+00:00,"Só imagino a peidorrera dos chefs do #masterchefbrasil após a prova, comendo tanto feijão que não ficou de molho kkkk",paco_lealc,Positivo
1430696169110491140,2021-08-26 00:58:42+00:00,O André é outro que até agora num expressou nada criativo nesse programa. #masterchefbrasil,thiagoomb,Negativo
1430693520675909633,2021-08-26 00:48:10+00:00,Gente que desespero essa prova baked alaska do #masterchefbrasil nunca vi nada assim em 7 temporadas.,sagiotarianeves,Neutro
1430693494625026051,2021-08-26 00:48:04+00:00,"A mesma boca que fala ""SAI"" pode falar ""LICENÇA"" desespero ou não, a educação é primordial. 😒
#MasterChef #MasterChefBrasil",abelhudaknb,Neutro
1430683114154639363,2021-08-26 00:06:49+00:00,"""Masterchef Brasil"" bate recorde de audiência na Band https://t.co/bTC2VMhgc3 #MasterchefBrasil",SiteCTV,Positivo
1430628565347880977,2021-08-25 20:30:04+00:00,Pelo visto o croquete com doce do Pedro não deu muito certo. #MasterChefBrasil,JessiJ2223,Negativo
1430627435373072389,2021-08-25 20:25:35+00:00,Agora a Raquel quase teve um ataque do coração junto com o Eduardo por que o Sérgio gritou para o povo. 😂 #MasterChefBrasil,JessiJ2223,Neutro
1430626359760543745,2021-08-25 20:21:18+00:00,Agora a mini prova. #MasterChefBrasil,JessiJ2223,Neutro
1430626080818409479,2021-08-25 20:20:12+00:00,Andre subiu que bom. #MasterChefBrasil,JessiJ2223,Positivo
1430625982818435077,2021-08-25 20:19:48+00:00,Eduardo já fazendo as contas de quanto vezes salvou a colega. #MasterChefBrasil,JessiJ2223,Neutro
1430625694074261506,2021-08-25 20:18:39+00:00,Eduardo com o prato dele doce foi o melhor do dia. #MasterChefBrasil,JessiJ2223,Positivo
1430625335599566854,2021-08-25 20:17:14+00:00,Eduardo foi no doce e deu certo e ele subiu. #MasterChefBrasil,JessiJ2223,Neutro
1430624984708354059,2021-08-25 20:15:50+00:00,Jackam chamando o Eduardo de metido. 🤭😂 #MasterChefBrasil,JessiJ2223,Neutro
1430624124645355525,2021-08-25 20:12:25+00:00,O doce do Heitor deu certo então subiu. #MasterChefBrasil,JessiJ2223,Neutro
1430623829626400773,2021-08-25 20:11:15+00:00,Heitor fez doce vamos ver se vai dá certo. #MasterChefBrasil,JessiJ2223,Neutro
1430623640773709824,2021-08-25 20:10:30+00:00,Isa foi muito bem que bom que ela subiu. #MasterChefBrasil,JessiJ2223,Positivo
1430622745688162311,2021-08-25 20:06:56+00:00,Sergio na eliminação será que hoje é o dia. 🤭 #MasterChefBrasil,JessiJ2223,Neutro
1430622353411739648,2021-08-25 20:05:23+00:00,Amanda mais uma vez para eliminação coitada. #MasterChefBrasil,JessiJ2223,Neutro
1430621292827488257,2021-08-25 20:01:10+00:00,Andre infelizmente foi para eliminação e Katly subiu. #MasterChefBrasil,JessiJ2223,Negativo
1430620962316296199,2021-08-25 19:59:51+00:00,"Muito puto por terem salvado o André no @masterchefbr PQP, eles parecem que não gostam da Juliana e ele já tinha sido SALVO! CARA, muito sem noção... Tô bem triste!

#masterchefbrasil",imnanaborges,Negativo
1430620656425705476,2021-08-25 19:58:38+00:00,Hora de impratar. #MasterChefBrasil,JessiJ2223,Neutro
1430618615963951110,2021-08-25 19:50:32+00:00,Fogaça é dos meus gosta de um feijão com ovo. #MasterChefBrasil,JessiJ2223,Positivo
1430618374179016708,2021-08-25 19:49:34+00:00,Esse pessoal estão no Masterchef é meio estranho acho difícil fazer feijão é uma coisa que parece tão fácil por que todo mundo faz. #MasterChefBrasil,JessiJ2223,Negativo
1430515459951054864,2021-08-25 13:00:38+00:00,"essa temporada do #masterchefbrasil   foi marcada pela grande presença da chef Helena Rizzo e sua carisma, mas também foi a temporada que tivemos o maior número de participantes inexperientes, os quais até cozinham bem, mas não tem o espírito da competição.",mendeslorenzo5,Negativo
1430512734026833927,2021-08-25 12:49:48+00:00,mano esse sergio do #masterchefbrasil é muito chato,onicolasthiago,Negativo
1430510292463673345,2021-08-25 12:40:05+00:00,"Estou a vendo a prova do #masterchefbrasil do bolo, o desespero 🤣🤣. Rindo muito, com muito respeito e carinho, mas rindo muito. #MasterChefBR https://t.co/V5An6j8oui",donodessaterra,Positivo
1430499579515088896,2021-08-25 11:57:31+00:00,essa prova de eliminação do #masterchefbrasil kkkkk,augustosbritos,Neutro
1430491259966300161,2021-08-25 11:24:28+00:00,"Conseguiram arruinar o melhor reality de gastronomia do Brasil #masterchefbrasil com a saída da @PaolaCarosella, a @portaldaband derrapou feio‼️",alanbarretoso,Negativo
1430481629991026688,2021-08-25 10:46:12+00:00,"Gente, o que é esse negocio de Baked Alaska que apareceu no Master Chef
To querendo muito experimentar
#MasterChefBR #masterchefbrasil",NubagiPlay,Positivo
1430477263162773504,2021-08-25 10:28:51+00:00,"sou só eu q começo a rir quando vejo master chef? sksksksksks
 #masterchefbrasil",danyoneTW,
1430375044748873734,2021-08-25 03:42:40+00:00,"que sacanagem ele não terem salvo a mulher que eu esqueci o nome kk
nossa! não gostei, tomara que a Amanda seja a proxima a sair 
#masterchefbrasil",Thais_quena,Negativo
1430373265831247873,2021-08-25 03:35:36+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand resumo do próximo programa 😂😂😂: https://t.co/4qzMhgJvxi,lopessmaily,Neutro
1430372095033286658,2021-08-25 03:30:57+00:00,"#MasterChefBR #MasterChefnaBand #MasterChefBrasil #MasterChef 

O SÉRGIO NÃO VAI SER ELIMINADO
DE NOVO ELE SE SALVOUUUUUU https://t.co/2kKtnqEWi4",marrentinha_joi,Neutro
1430372057792106497,2021-08-25 03:30:48+00:00,"#masterchefbrasil virou #BBB 
Que palhaçada. Eles criaram uma regra interna e eles mesmo não a seguem. #MasterChef",Ton_WellingtonB,Negativo
1430370053988491264,2021-08-25 03:22:50+00:00,"Se tudo der certo o Mezanino salva o André, o bolo da Juliana ta mais gostoso e o Sergio é eliminado. #MasterChefBR #MasterChefNaBand #masterchef2021 #masterchefbrasil",Ticomkt,Neutro
1430370043477598209,2021-08-25 03:22:48+00:00,"Tenho quase ctz q eles vão salvar o Sérgio ... Pelo menos eu salvaria, cozinhar com lesão prejudica bastante ... Seria o + justo

#masterchef2021 #MasterChefNaBand #MasterChefBR #masterchefbrasil",_kauesccp_,Neutro
1430370037081198596,2021-08-25 03:22:46+00:00,não me recordo de ver sorvete dando certo no #masterchefbrasil,josevviegas,Neutro
1430367877518012417,2021-08-25 03:14:11+00:00,#masterchefbrasil #masterchefbr MDS ESSA PROVA REPRESENTA O BRASIL ATUALMENTE,cloudsvanilla,Positivo
1430367853006442500,2021-08-25 03:14:05+00:00,"Ver as pessoas sofrendo no Master Chef mexe com meu coração. Não tem jeito! Eu já fico: ""Ai, coitada(o) que sacanagem!""

#masterchef2021 #MasterChefNaBand #MasterChefBrasil",subversiva_br,Positivo
1430367660752187403,2021-08-25 03:13:19+00:00,#masterchef2021 #masterchefbrasil o baked alaska de André tá tipo a milnha vida: desabando e caindo aos pedaços KKKKKKKKKKKKKKKKKK,cloudsvanilla,Neutro
1430367472595738625,2021-08-25 03:12:35+00:00,#masterchef2021 #masterchefbrasil MANO O CAOS KKKKKKKK,cloudsvanilla,
1430367308724285442,2021-08-25 03:11:55+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand os tais de baked alaska dos participantes chegando pra serem avaliados 😵😵😵: https://t.co/MZum38CSdP,lopessmaily,Neutro
1430367241573478400,2021-08-25 03:11:39+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand os tais de baked alaska 😵😵😵: https://t.co/npiH3EfxU6,lopessmaily,Neutro
1430365393764372480,2021-08-25 03:04:19+00:00,Sergio é o único que não ajuda ninguém e ainda se gaba o tempo inteiro. Eu nunca seria amiga desse homem. #MasterChefNaBand #masterchef2021 #masterchefbr #masterchefbrasil,mamariip,Negativo
1430365270397313029,2021-08-25 03:03:50+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand participante: “eu levo meus ovos pro fogo com açúcar …” https://t.co/MFznB51La9,lopessmaily,Neutro
1430362814556905474,2021-08-25 02:54:04+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand resumo da prova do baked  alaska 😵😵😵 https://t.co/vmJAlNLAXt,lopessmaily,Neutro
1430359864174252038,2021-08-25 02:42:21+00:00,Masterchef é show até na web. #masterchefbrasil #masterchefbr em Salvador Bahia Brasil America Do Sul https://t.co/v9Jy0OJwQj,raivillas,Positivo
1430358856169820161,2021-08-25 02:38:20+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand prova feita só por conta de merchandising … a aracy da top therm pira ! 😂😂😂 https://t.co/PcgM6gid7n,lopessmaily,Neutro
1430355659632136194,2021-08-25 02:25:38+00:00,EU AMO QUANDO OS PARTICIPANTES DO #MasterChefBR #masterchefbrasil agradecem por ir pra eliminacaokkkkkkkk,crausando,Positivo
1430355342605570048,2021-08-25 02:24:23+00:00,"#MasterChefBR #MasterChefnaBand #MasterChefBrasil 

@isabellascherer foi pro Mezanino! AVISA QUE É ELA! 🗣️🥰🥰🗣️🥰🥰 https://t.co/u87HWr5EB3",marrentinha_joi,Positivo
1430353180379029506,2021-08-25 02:15:47+00:00,"#MasterChefBR  #MasterChefnaBand #MasterChefBrasil 

Sérgio na eliminação eu fico tão triste com uma notícia dessas 🤣🤣🤣

Ué nera ele que ia ser vencedor hoje?? https://t.co/9pDMmGqO9K",marrentinha_joi,
1430351810422788100,2021-08-25 02:10:20+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand o prato com feijão que eu faria 😵😵😵: https://t.co/QlJ8H65sIC,lopessmaily,Neutro
1430351637705601027,2021-08-25 02:09:39+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand batalha dos feijões https://t.co/RlOKaP8eSH,lopessmaily,Neutro
1430350888548409344,2021-08-25 02:06:41+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand discussão se o feijão vai em cima ou embaixo do arroz 😂😂😂: https://t.co/M60Qx3Ok1K,lopessmaily,Neutro
1430348447773859840,2021-08-25 01:56:59+00:00,"#MasterChefBR #MasterChefnaBand #MasterChefBrasil 

TODA ENERGIA POSITIVA PRO MEU TOP 3! 🍀❤️

@daphsonn1 , @heitorcardos0 , @isabellascherer https://t.co/NZNpIdOgos",marrentinha_joi,Positivo
1430348394304884739,2021-08-25 01:56:46+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand brownie de feijão … sei não … https://t.co/qglKjusn8a,lopessmaily,Neutro
1430346879079010305,2021-08-25 01:50:45+00:00,"#MasterChefBR #MasterChefnaBand #MasterChefBrasil 

O quanto esse Eduardo e Sérgio se acham os fodões do masterchef me irrita! E eles não vão embora nunca! AFF https://t.co/T3R8cUj5kN",marrentinha_joi,Negativo
1430346593329426434,2021-08-25 01:49:37+00:00,"#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand receita com feijão, bacon e chocolate ?! 😵😵😵 https://t.co/o4fXyToPnU",lopessmaily,Neutro
1430345849876492290,2021-08-25 01:46:39+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand eu indo levar meu feijão pros jurados avaliarem 😂😂😂: https://t.co/0bdkLnXzrS,lopessmaily,Neutro
1430344342837907458,2021-08-25 01:40:40+00:00,"Helena Rizzo foi um dos grandes presentes para o telespectador de #MasterchefBrasil . Educada, profissional, simpática, etc.",eujustina1,Positivo
1430343946568359938,2021-08-25 01:39:06+00:00,"Toda terça na HR do masterchef, o sinal da emissora morre! #band #masterchef2021 #masterchefbrasil",Millena82886568,Negativo
1429945471565537280,2021-08-23 23:15:42+00:00,"Rafinha Bastos conversa com Jacan sobre a saída de Paola do Masterchef

#masterchefbr #jacan #Jacquin #paolabracho #paolaoliveira #masterchefbrasil https://t.co/VAXusUSROn",TecnoVeste,
1429937166411522049,2021-08-23 22:42:42+00:00,"Rafinha Bastos conversa com Jacan sobre a saída de Paola do Masterchef

#masterchefbr #jacan #Jacquin #paolabracho #paolaoliveira #masterchefbrasil https://t.co/yIFLwT4wMC",tecnoveste_Cast,
1429125977741869058,2021-08-21 16:59:19+00:00,"Esse master chef Brasil é uma piada. Não se trata de quem cozinha mais, de quem tem maior habilidade e conhecimento dos ingredientes… se trata de quem tem sorte e bom relacionamento com os colegas.. o nome deveria ser BBB da culinária kkkk #masterchefbrasil #masterchefpiada",camicarvalho27,Negativo
1428486895584137222,2021-08-19 22:39:50+00:00,Eu só vejo o #masterchefbrasil pra torcer pro @smzinho https://t.co/iaB5WCNgWC,Mariaa_Drummond,Neutro
1428168228572909570,2021-08-19 01:33:34+00:00,"Eu já tive alguns colegas de trabalho no estilo do Sérgio, e era terrível pra se trabalhar. #MasterChefBR #MasterChefBrasil",untitledmen_,Negativo
1428149093969313801,2021-08-19 00:17:32+00:00,"#MasterChefBrasil 🇧🇷 [#BandTv]
-
7° Episódio [8° Temporada]
-
#MasterChefNaBand [17/08/21]
-
Disponível/Playlist/Youtube 👇
https://t.co/zEXwzZAZ2v",Limitedarazao,
1428037225363787785,2021-08-18 16:53:00+00:00,"Gostava muito da Cristina, tem uma energia muito boa e é engraçada, mas a eliminação dela foi justa, já tava muito tempo perdida e sendo destaque negativo na competição 
#MasterChefBR #masterchefbrasil #MasterChefNaBand",preduoo,Positivo
1428030880187043844,2021-08-18 16:27:48+00:00,"TOP 5 #Band | Terça (17/08)

#OsDonosDaBola 2,7
#BrasilUrgente 4,0
#BrasilUrgente (SP) 5,0
#JornalDaBand 4,8
#MasterChefBrasil 2,4

Média Dia: 2,2 https://t.co/DxuryIuE8X",pimtv_,
